taxid	D	P	C	O	F	G	S	family0	family1	family2	family3	family4	family5	family6	family7	family8	D9
2173	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	0	0	0	0	0	0	0	300	400	0
2182346	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Chaseviridae	Faunusvirus	Faunusvirus faunus	100	100	100	100	200	100	200	100	200	100
2211183	Bacteria	Bacillota	Clostridia	Eubacteriales	unclassified Eubacteriales family	Evtepia	Evtepia gabavorous	300	100	200	300	100	200	300	300	200	200
2218612	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Pomeroyivirus	Pomeroyivirus V13	0	0	0	0	100	0	0	0	0	0
2219695	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Luxibacter	Luxibacter massiliensis	100	0	100	100	0	0	0	0	100	0
223524	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Fibrovirus	Fibrovirus VGJ	0	0	0	0	0	100	100	100	0	0
2249313	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Manticavirus	Manticavirus phascolarctidgamma1	100	100	100	0	0	100	100	100	100	100
2250291	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Aminayvirus	Aminayvirus aminay	0	0	0	0	0	0	0	0	0	100
2250335	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Stanwilliamsviridae	Annadreamyvirus	Annadreamyvirus annadreamy	100	100	100	100	100	100	100	100	100	100
2250336	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Stanwilliamsviridae	Annadreamyvirus	Annadreamyvirus blueeyedbeauty	100	100	100	100	0	0	0	0	0	100
2267403	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Ackermannviridae	Campanilevirus	Campanilevirus YC	200	200	200	200	200	200	200	200	200	200
2268578	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Kyanoviridae	Tamkungvirus	Tamkungvirus ST4	100	100	100	100	0	100	0	100	0	100
2268587	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Shizishanvirus	Shizishanvirus phCDa	0	100	0	0	100	0	0	0	0	100
2268589	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Foetvirus	Foetvirus SRT7	0	100	0	0	0	0	0	0	0	100
2282206	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Alloherpesviridae	Batrachovirus	Bufonid herpesvirus 1	200	200	300	200	200	300	300	300	300	200
2282912	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Scottvirus	Scottvirus scott	0	0	0	0	0	100	0	0	0	0
2283025	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Feofaniavirus	Feofaniavirus Eho59	0	0	0	0	0	0	0	0	0	100
2283246	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Zierdtviridae	Pleakleyvirus	Pleakleyvirus pleakley	100	200	200	200	200	200	100	100	100	200
2283265	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Stanwilliamsviridae	Karimacvirus	Streptomyces virus StarPlatinum	100	100	100	100	100	100	100	100	100	100
2283267	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Stanwilliamsviridae	Karimacvirus	Streptomyces virus Wollford	0	0	0	0	0	100	100	100	100	100
2291994	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacterium	Absiella sp. AM09-50	100	100	0	100	100	100	100	100	100	0
2292046	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnotalea	Lachnotalea sp. AF33-28	0	100	0	0	0	0	0	0	0	0
2293102	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Thomasclavelia	Erysipelatoclostridium sp. AM42-17	0	0	0	0	0	200	0	0	0	0
2301558	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Zierdtviridae	Sukkupivirus	Sukkupivirus marietta	200	200	100	100	100	100	100	200	100	100
2301662	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Lazarusvirus	Lazarusvirus karl	0	100	0	0	0	100	0	100	0	100
2301664	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Demerecviridae	Pogseptimavirus	Pogseptimavirus PG07	100	200	200	100	200	100	200	100	100	100
2301694	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Phistoryvirus	Phistoryvirus phistory	0	0	0	0	0	0	0	100	0	0
2301714	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Stanwilliamsviridae	Gilsonvirus	Gilsonvirus comrade	100	100	100	100	100	100	100	100	100	100
230658	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Paraeggerthella	Paraeggerthella hongkongensis	100	100	100	100	200	100	200	100	100	100
231049	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Furfurilactobacillus	Furfurilactobacillus rossiae	100	0	100	0	0	0	0	100	100	100
2315217	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Dunedinvirus	Dunedinvirus JS26	100	0	100	0	100	100	100	100	0	0
2315704	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Orlajensenviridae	Efekovirus	Efkovirus efeko	300	300	300	400	300	300	400	300	400	300
2316154	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Guelinviridae	Susfortunavirus	Susfortunavirus susfortuna	300	200	300	200	300	300	300	300	300	300
2317	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	Methanosphaera stadtmanae	300	0	200	300	200	200	200	0	200	300
2340712	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Novemvirus	Novemvirus T5282H	0	0	0	0	0	100	0	0	0	0
234601	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	0	0	0	0	0	0	0	100	0	0
237631	Eukaryota	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago maydis	300	300	300	200	200	300	200	300	300	200
2419618	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Elmenteitavirus	Elmenteitavirus ev125	0	100	0	0	0	0	0	0	0	0
2419756	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Segzyvirus	Segzyvirus segz1	100	0	0	0	0	0	0	0	0	0
2419948	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Richievirus	Richievirus auxilium	0	0	0	0	0	100	0	0	0	0
242230	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella sinensis	200	100	100	200	100	100	100	100	100	100
242861	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Nazgulvirus	Burkholderia virus BcepNazgul	0	0	0	100	100	0	0	0	100	100
243550	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	unclassified Caliciviridae genus	Calicivirus isolate TCG	100	100	100	100	100	100	100	100	100	100
246410	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Coccidioides	Coccidioides immitis	500	500	500	500	500	500	500	500	500	500
247080	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Porrectionivirus	Porrectionivirus p12J	100	0	0	100	0	0	100	100	100	0
2479843	Bacteria	Bacillota	Clostridia	Eubacteriales	Butyricicoccaceae	Agathobaculum	Agathobaculum sp. Marseille-P7918	300	400	400	400	300	300	300	400	300	300
2483611	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Citexvirus	Citexvirus dobby	0	0	0	0	0	0	0	0	0	100
2484640	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Kyanoviridae	Leucotheavirus	Leucotheavirus sp4	100	0	0	0	100	0	100	100	100	0
2486576	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Absicoccus	Absicoccus porci	100	0	100	100	100	100	100	100	100	100
2488780	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Liebevirus	Arthrobacter virus Liebe	100	0	0	0	0	0	0	0	0	0
2488789	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Stanwilliamsviridae	Gilsonvirus	Gilsonvirus gilson	0	0	0	100	100	0	0	0	0	0
249188	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus pittmaniae	0	100	0	100	100	100	0	100	100	0
2492961	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Fionnbharthvirus	Fionnbharthvirus henu3	0	0	0	0	0	100	0	0	0	0
2496544	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Kyungwonvirus	Kyungwonvirus CS01	100	100	100	0	100	100	0	100	100	0
2496545	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Sertoctavirus	Sertoctavirus SRT8	100	0	0	0	0	100	0	0	0	0
2496546	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Badaguanvirus	Badaguanvirus IME347	100	100	100	100	100	100	100	0	100	100
2496551	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Hanrivervirus	Hanrivervirus pSf1	0	100	100	0	0	100	0	100	100	100
2499009	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Majavirus	Majavirus maja	0	100	0	0	0	0	0	0	0	0
2499073	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Sauletekiovirus	Sauletekiovirus AAS23	0	0	100	0	100	100	0	0	0	100
2500808	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Salasmaviridae	Hemphillvirus	Hemphillvirus DK1	100	100	100	100	100	100	100	100	0	100
2507575	Viruses	Uroviricota	Caudoviricetes	Kirjokansivirales	Haloferuviridae	Retbasiphovirus	Retbasiphovirus HFTV1	300	400	300	400	300	300	300	300	300	400
2507711	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Christensenvirus	Christensenvirus IME542	100	0	0	100	100	0	100	100	100	0
2508949	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Candidatus Borkfalkia	Candidatus Borkfalkia ceftriaxoniphila	500	500	500	500	500	500	500	500	500	500
2509433	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia	Senegalimassilia faecalis	200	100	200	0	100	0	0	100	0	200
2509586	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Pootjesviridae	Trinifflemingvirus	Trinifflemingvirus N34	300	300	300	200	200	300	200	300	300	300
2510452	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Fibralongavirus	Fibralongavirus QT1	0	0	0	0	0	100	0	0	0	0
2510455	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Gegavirus	Gegavirus ST15OXA48phi141	100	100	0	0	0	0	0	100	0	0
2510470	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Kapieceevirus	Kapieceevirus ST512KPC3phi132	100	100	100	0	0	0	0	0	0	100
2510483	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Reipivirus	Reipivirus ST16OXA48phi54	0	100	100	0	0	0	100	0	0	100
2510486	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Gegevirus	Gegevirus ST437OXA245phi41	0	0	0	100	0	100	0	0	100	0
2518971	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella	Duncaniella dubosii	500	500	500	500	500	500	500	500	500	500
2530024	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Latrobevirus	Latrobevirus FNU1	0	0	0	0	100	0	0	0	0	0
2530032	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Sarumanvirus	Sarumanvirus bcepsaruman	0	0	0	0	0	0	0	0	100	0
2530390	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Muribaculum gordoncarteri	0	0	100	0	0	0	0	100	0	0
2557554	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Parlovirus	Parlovirus parlo	0	0	0	0	0	100	0	0	0	0
2560801	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Scutavirus	Scutavirus testudinidalpha3	100	100	100	0	100	0	100	100	0	100
2562175	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Loughboroughvirus	Loughboroughvirus ZCSE2	0	0	100	0	0	0	0	0	0	0
2575323	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Changchunvirus	Changchunvirus W011D	0	0	100	0	100	100	100	100	100	0
2584487	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Ackermannviridae	Vapseptimavirus	Vapseptimavirus VAP7	200	200	200	200	200	200	200	200	200	200
2584944	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella faecalis	200	300	200	200	200	200	200	200	200	200
2589652	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Henuseptimavirus	Henuseptimavirus henu7	0	100	0	100	100	100	0	100	100	100
2589665	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Kylevirus	Kylevirus kyle	0	0	0	0	0	0	100	0	0	0
2591030	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Lahexavirus	Lahexavirus LAh6	0	0	0	0	100	0	0	0	0	0
2591031	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Sharonstreetvirus	Sharonstreetvirus LAh7	0	0	0	0	100	0	0	100	0	0
2591398	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Salasmaviridae	Karezivirus	Karezivirus karezi	100	100	100	100	100	100	100	100	100	100
2592212	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Irrigatiovirus	Irrigatiovirus SI7	0	0	0	100	0	0	100	100	0	100
259315	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	uncultured Faecalibacterium sp.	0	0	0	100	0	0	100	100	0	100
2593268	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Gwanakrovirus	Gwanakrovirus SNUABM08	0	100	100	100	0	100	100	100	100	100
2596672	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Cenphatecvirus	Cenphatecvirus saba	0	0	100	0	100	100	0	0	0	0
2599838	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Triplejayvirus	Triplejayvirus tripleJ	0	0	0	0	0	100	0	0	0	0
2599843	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Lambovirus	Lambovirus gibbin	0	100	0	0	0	0	0	0	0	0
2599847	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Powerballvirus	Powerballvirus powerball	0	0	0	0	0	0	100	0	0	0
2601671	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Vasivirus	Vasivirus VAI	100	0	100	0	0	0	100	100	100	0
2601675	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Chaseviridae	Sabourvirus	Sabourvirus sv4HA13	100	200	200	200	200	100	100	100	100	200
261299	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	100	0	100	0	200	200	200	100	200	0
2614061	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Marsupivirus	Marsupivirus A	0	0	0	0	0	0	100	0	0	0
261939	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Malacoherpesviridae	Ostreavirus	Ostreavirus ostreidmalaco1	500	500	500	500	500	500	500	500	500	500
2654972	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Penintadodekavirus	Penintadodekavirus 5012	0	0	0	0	0	0	100	0	100	0
2655002	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Exceevirus	Exceevirus Xc38	100	100	0	0	0	100	0	0	0	100
2660688	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Maxdohrnvirus	Maxdohrnvirus SS2019XI	0	100	0	0	0	0	0	0	100	100
2660715	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Yongunavirus	Yongunavirus yong1	0	0	0	0	0	0	0	0	100	0
2662127	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Salasmaviridae	Bundooravirus	Bundooravirus PumA1	100	100	0	0	100	100	0	0	100	100
2662283	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Newforgelanevirus	Pectobacterium phage MA11	100	100	100	0	100	0	100	100	0	100
2674976	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Mesyanzhinovviridae	Bosavirus	Bosavirus bosa	100	200	100	200	100	200	200	100	100	200
2681592	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Tigrvirus	Tigrvirus phi52237	0	100	0	0	0	0	0	0	100	100
2681607	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Mesyanzhinovviridae	Keylargovirus	Keylargovirus JL001	100	100	100	100	100	100	100	100	100	100
2682606	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Rabovirus	Rabovirus D	0	0	0	0	0	0	100	0	0	0
2686242	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Winoviridae	Pippivirus	Pippivirus lotta	500	500	500	500	500	500	500	500	500	500
2686250	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Duneviridae	Labanvirus	Labanvirus laban	300	300	300	400	400	300	400	300	300	300
268747	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Kyanoviridae	Ronodorvirus	Ronodorvirus ssm4	100	100	100	100	0	100	100	100	0	100
2695847	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Evevirus	Evevirus ev239	0	0	0	0	100	0	0	0	0	100
2695848	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Quadragintavirus	Quadragintavirus ev129	100	0	0	0	100	0	0	0	0	0
2696340	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Kanagawavirus	Kanagawavirus cipnine	100	100	0	0	0	0	0	100	100	100
2699738	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Grimontviridae	Privateervirus	Privateervirus pv009	500	500	500	500	500	500	500	500	500	500
2702	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	0	0	0	0	200	0	0	0	0	200
2709317	Viruses	Uroviricota	Caudoviricetes	Crassvirales	Intestiviridae	Jahgtovirus	Jahgtovirus secundus	200	100	100	100	200	200	100	100	100	100
2713256	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Ayohtrevirus	Ayohtrevirus abba	0	0	0	0	0	0	0	0	100	0
2713267	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Stanwilliamsviridae	Wakandavirus	Wakandavirus wakanda	100	100	100	100	100	100	100	100	100	100
2713269	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Stanwilliamsviridae	Wakandavirus	Wakandavirus muntaha	100	100	0	0	0	100	0	100	100	0
2713276	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Astrithrvirus	Astrithrvirus astrithr	100	0	0	0	0	0	0	100	0	0
2716318	Viruses	unclassified-Viruses-phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Aleptorquevirus	Aleptorquevirus lepor1	0	100	0	100	0	100	100	0	100	0
2716351	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Wadgaonvirus	Wadgaonvirus wv5004651	0	100	0	0	100	0	0	0	0	100
2719575	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Mesyanzhinovviridae	Epaquintavirus	Epaquintavirus Epa5	200	100	100	100	200	100	100	100	100	100
2720215	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	Enterogokushovirus	Enterogokushovirus EC6098	100	100	100	100	100	100	100	100	100	200
2729575	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Jacunavirus	Jacunavirus JC01	0	100	0	100	0	100	0	100	100	0
2740799	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Stupnyavirus	Stupnyavirus KM16C193	0	0	0	0	0	0	0	100	0	0
2741072	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Ayaqvirus	Ayaqvirus S45C18	0	0	100	0	100	0	0	0	0	0
2741074	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Foussvirus	Foussvirus S46C10	0	0	0	0	0	0	0	100	0	100
2741499	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia surfactantfaciens	300	300	300	300	400	300	300	200	300	300
2742114	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Zhonglingvirus	Zhonglingvirus SAP012	0	0	100	0	0	0	0	0	100	0
2743910	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Clawzvirus	Clawzvirus clawz	0	0	0	100	0	0	0	0	0	0
